time, galvanic skin response,
4292558, 163,
4292648, 164,
4292741, 163,
4292833, 164,
4292925, 162,
4293017, 163,
4293109, 162,
4293201, 162,
4293292, 162,
4293384, 163,
4293476, 163,
4293568, 163,
4293660, 163,
4293752, 164,
4293844, 162,
4293935, 161,
4294027, 160,
4294119, 162,
4294211, 162,
4294303, 161,
4294395, 159,
4294488, 161,
4294578, 162,
4294670, 163,
4294762, 172,
4294854, 161,
4294946, 161,
4295038, 161,
4295129, 160,
4295221, 160,
4295313, 161,
4295405, 162,
4295497, 160,
4295589, 161,
4295682, 160,
4295772, 159,
4295864, 162,
4295956, 162,
4296048, 162,
4296140, 163,
4296232, 161,
4296325, 163,
4296415, 160,
4296507, 161,
4296599, 161,
4296691, 162,
4296783, 161,
4296876, 161,
4296966, 161,
4297058, 161,
4297150, 161,
4297242, 162,
4297334, 162,
4297426, 163,
4297519, 163,
4297609, 164,
4297701, 166,
4297793, 166,
4297885, 167,
4297977, 166,
4298070, 166,
4298162, 167,
4298252, 165,
4298344, 166,
4298436, 165,
4298528, 165,
4298620, 167,
4298713, 166,
4298803, 166,
4298895, 166,
4298987, 165,
4299079, 166,
4299171, 166,
4299264, 165,
4299356, 165,
4299446, 165,
4299538, 164,
4299630, 165,
4299722, 165,
4299814, 167,
4299907, 165,
4299999, 165,
4300089, 165,
4300181, 165,
4300273, 165,
4300365, 166,
4300457, 164,
4300550, 164,
4300640, 165,
4300732, 166,
4300824, 165,
4300916, 167,
4301008, 166,
4301101, 166,
4301193, 166,
4301283, 168,
4301375, 165,
4301467, 166,
4301559, 165,
4301651, 165,
4301744, 165,
4301836, 166,
4301926, 166,
4302018, 167,
4302110, 165,
4302202, 165,
4302295, 165,
4302387, 166,
4302477, 164,
4302569, 164,
4302661, 164,
4302753, 164,
4302845, 164,
4302938, 164,
4303030, 165,
4303120, 167,
4303212, 165,
4303304, 167,
4303396, 165,
4303489, 168,
4303581, 166,
4303673, 167,
4303763, 165,
4303855, 165,
4303947, 165,
4304039, 167,
4304132, 165,
4304224, 183,
4304314, 165,
4304406, 165,
4304498, 164,
4304590, 166,
4304683, 165,
4304775, 165,
4304867, 165,
4304957, 165,
4305049, 163,
4305141, 165,
4305233, 164,
4305326, 165,
4305418, 163,
4305510, 164,
4305600, 164,
4305692, 164,
4305784, 163,
4305876, 165,
4305969, 163,
4306061, 163,
4306151, 163,
4306243, 162,
4306335, 164,
4306427, 164,
4306520, 163,
4306612, 164,
4306704, 164,
4306794, 166,
4306886, 165,
4306978, 165,
4307070, 166,
4307163, 165,
4307255, 166,
4307347, 165,
4307437, 166,
4307529, 165,
4307621, 165,
4307714, 164,
4307806, 164,
4307898, 163,
4307988, 168,
4308080, 163,
4308172, 164,
4308264, 163,
4308357, 163,
4308449, 163,
4308541, 164,
4308631, 164,
4308723, 164,
4308815, 164,
4308908, 164,
4309000, 164,
4309092, 164,
4309184, 164,
4309274, 164,
4309366, 164,
4309458, 163,
4309551, 163,
4309643, 164,
4309735, 164,
4309825, 163,
4309917, 164,
4310009, 165,
4310102, 164,
4310194, 164,
4310286, 164,
4310378, 163,
4310468, 165,
4310560, 165,
4310652, 164,
4310745, 164,
4310837, 164,
4310929, 164,
4311021, 164,
4311111, 163,
4311203, 162,
4311296, 160,
4311388, 160,
4311480, 160,
4311572, 161,
4311662, 161,
4311754, 161,
4311846, 163,
4311939, 163,
4312031, 162,
4312123, 160,
4312215, 161,
4312305, 162,
4312397, 162,
4312489, 162,
4312582, 163,
4312674, 164,
4312766, 163,
4312858, 163,
4312948, 162,
4313040, 162,
4313133, 163,
4313225, 163,
4313317, 162,
4313409, 163,
4313499, 162,
4313591, 161,
4313683, 184,
4313776, 162,
4313868, 161,
4313960, 163,
4314052, 162,
4314142, 162,
4314234, 163,
4314327, 163,
4314419, 163,
4314511, 162,
4314603, 161,
4314695, 163,
4314785, 160,
4314877, 162,
4314970, 161,
4315062, 162,
4315154, 162,
4315246, 163,
4315336, 163,
4315428, 163,
4315521, 163,
4315613, 163,
4315705, 161,
4315797, 163,
4315889, 163,
4315979, 164,
4316071, 163,
4316164, 165,
4316256, 164,
4316348, 163,
4316440, 162,
4316532, 162,
4316622, 162,
4316715, 162,
4316807, 162,
4316899, 164,
4316991, 166,
4317083, 164,
4317175, 164,
4317265, 165,
4317358, 166,
4317450, 181,
4317542, 164,
4317634, 166,
4317726, 166,
4317816, 165,
4317908, 165,
4318001, 164,
4318093, 164,
4318185, 164,
4318277, 163,
4318369, 164,
4318459, 163,
4318552, 164,
4318644, 166,
4318736, 165,
4318828, 165,
4318920, 165,
4319012, 166,
4319102, 166,
4319195, 165,
4319287, 165,
4319379, 163,
4319471, 165,
4319563, 163,
4319655, 162,
4319746, 163,
4319838, 163,
4319930, 164,
4320022, 162,
4320114, 161,
4320206, 161,
4320296, 161,
4320389, 161,
4320481, 160,
4320573, 161,
4320665, 161,
4320757, 161,
4320849, 160,
4320940, 160,
4321032, 160,
4321124, 160,
4321216, 160,
4321308, 185,
4321400, 159,
4321490, 160,
4321583, 160,
4321675, 160,
4321767, 161,
4321859, 161,
4321951, 160,
4322043, 163,
4322134, 160,
4322226, 161,
4322318, 160,
4322410, 164,
4322502, 164,
4322594, 166,
4322686, 168,
4322777, 166,
4322869, 168,
4322961, 165,
4323053, 165,
4323145, 162,
4323237, 164,
4323328, 164,
4323420, 164,
4323512, 166,
4323604, 164,
4323696, 165,
4323788, 164,
4323880, 166,
4323971, 165,
4324063, 165,
4324155, 164,
4324247, 163,
4324339, 160,
4324431, 158,
4324524, 157,
4324614, 158,
4324706, 160,
4324798, 163,
4324890, 163,
4324982, 164,
4325074, 163,
4325165, 165,
4325257, 163,
4325349, 163,
4325441, 162,
4325533, 163,
4325625, 163,
4325718, 163,
4325808, 161,
4325900, 160,
4325992, 159,
4326084, 159,
4326176, 159,
4326268, 160,
4326361, 158,
4326451, 159,
4326543, 160,
4326635, 160,
4326727, 158,
4326819, 156,
4326912, 180,
4327002, 155,
4327094, 154,
4327186, 154,
4327278, 154,
4327370, 156,
4327462, 156,
4327555, 155,
4327645, 153,
4327737, 154,
4327829, 153,
4327921, 154,
4328013, 154,
4328105, 157,
4328198, 156,
4328288, 156,
4328380, 156,
4328472, 156,
4328564, 156,
4328656, 157,
4328749, 158,
4328839, 160,
4328931, 161,
4329023, 160,
4329115, 158,
4329207, 159,
4329299, 160,
4329392, 163,
4329482, 161,
4329574, 162,
4329666, 162,
4329758, 161,
4329850, 162,
4329943, 162,
4330035, 161,
4330125, 162,
4330217, 162,
4330309, 162,
4330401, 162,
4330493, 162,
4330586, 162,
4330676, 162,
4330768, 161,
4330860, 161,
4330952, 161,
4331044, 163,
4331137, 162,
4331229, 164,
4331319, 162,
4331411, 163,
4331503, 161,
4331595, 163,
4331687, 162,
4331780, 161,
4331872, 162,
4331962, 163,
4332054, 162,
4332146, 161,
4332238, 160,
4332331, 161,
4332423, 161,
4332513, 160,
4332605, 160,
4332697, 161,
4332789, 160,
4332881, 160,
4332974, 160,
4333066, 160,
4333156, 160,
4333248, 161,
4333340, 160,
4333432, 161,
4333524, 162,
4333617, 161,
4333709, 161,
4333799, 161,
4333891, 160,
4333983, 160,
4334075, 162,
4334168, 162,
4334260, 162,
4334352, 161,
4334442, 160,
4334534, 161,
4334626, 160,
4334718, 161,
4334811, 160,
4334903, 161,
4334993, 158,
4335085, 159,
4335177, 160,
4335269, 160,
4335362, 162,
4335454, 161,
4335546, 162,
4335636, 160,
4335728, 157,
4335820, 158,
4335912, 158,
4336005, 159,
4336097, 160,
4336189, 160,
4336279, 160,
4336371, 176,
4336463, 160,
4336556, 157,
4336648, 160,
4336740, 160,
4336830, 158,
4336922, 157,
4337014, 158,
4337106, 157,
4337199, 158,
4337291, 158,
4337383, 158,
4337473, 158,
4337565, 158,
4337657, 157,
4337750, 157,
4337842, 157,
4337934, 155,
4338026, 154,
4338116, 154,
4338208, 154,
4338300, 155,
4338393, 156,
4338485, 156,
4338577, 155,
4338667, 155,
4338759, 156,
4338851, 156,
4338944, 157,
4339036, 156,
4339128, 158,
4339220, 156,
4339310, 156,
4339402, 156,
4339494, 156,
4339587, 155,
4339679, 156,
4339771, 156,
4339863, 158,
4339953, 156,
4340045, 156,
4340137, 154,
4340230, 155,
4340322, 153,
4340414, 154,
4340504, 155,
4340596, 155,
4340688, 153,
4340781, 153,
4340873, 153,
4340965, 154,
4341057, 153,
4341147, 154,
4341239, 153,
4341331, 153,
4341424, 151,
4341516, 154,
4341608, 156,
4341700, 158,
4341790, 158,
4341882, 159,
4341975, 157,
4342067, 157,
4342159, 157,
4342251, 156,
4342343, 156,
4342433, 160,
4342525, 160,
4342618, 161,
4342710, 160,
4342802, 160,
4342894, 159,
4342984, 157,
4343076, 158,
4343169, 159,
4343261, 159,
4343353, 160,
4343445, 160,
4343537, 158,
4343627, 158,
4343719, 158,
4343812, 157,
4343904, 159,
4343996, 183,
4344088, 160,
4344180, 160,
4344270, 159,
4344363, 157,
4344455, 156,
4344547, 156,
4344639, 156,
4344731, 156,
4344821, 159,
4344913, 159,
4345006, 160,
4345098, 157,
4345190, 158,
4345282, 156,
4345374, 157,
4345464, 156,
4345556, 158,
4345649, 158,
4345741, 159,
4345833, 176,
4345925, 157,
4346017, 158,
4346107, 158,
4346200, 158,
4346292, 159,
4346384, 160,
4346476, 161,
4346568, 159,
4346660, 158,
4346750, 158,
4346843, 158,
4346935, 158,
4347027, 160,
4347119, 160,
4347211, 159,
4347301, 157,
4347394, 157,
4347486, 156,
4347578, 158,
4347670, 158,
4347762, 157,
4347854, 157,
4347944, 156,
4348037, 158,
4348129, 157,
4348221, 157,
4348313, 159,
4348405, 158,
4348497, 159,
4348588, 157,
4348680, 157,
4348772, 157,
4348864, 156,
4348956, 156,
4349048, 155,
4349138, 159,
4349231, 159,
4349323, 157,
4349415, 159,
4349507, 158,
4349599, 175,
4349691, 156,
4349782, 157,
4349874, 157,
4349966, 157,
4350058, 156,
4350150, 157,
4350242, 156,
4350334, 155,
4350425, 156,
4350517, 155,
4350609, 156,
4350701, 156,
4350793, 154,
4350885, 156,
4350978, 156,
4351068, 156,
4351160, 156,
4351252, 156,
4351344, 157,
4351436, 156,
4351528, 153,
4351621, 154,
4351711, 154,
4351803, 156,
4351895, 156,
4351987, 156,
4352079, 156,
4352172, 158,
4352262, 159,
4352354, 159,
4352446, 160,
4352538, 160,
4352630, 160,
4352722, 160,
4352815, 162,
4352905, 160,
4352997, 159,
4353089, 159,
4353181, 160,
4353273, 161,
4353366, 160,
4353458, 161,
4353548, 160,
4353640, 159,
4353732, 156,
4353824, 156,
4353916, 156,
4354009, 157,
4354099, 157,
4354191, 158,
4354283, 158,
4354375, 157,
4354467, 156,
4354560, 157,
4354652, 158,
4354742, 158,
4354834, 157,
4354926, 158,
4355018, 156,
4355110, 154,
4355203, 156,
4355293, 155,
4355385, 154,
4355477, 156,
4355569, 156,
4355661, 158,
4355753, 158,
4355846, 153,
4355936, 154,
4356028, 154,
4356120, 154,
4356212, 157,
4356304, 156,
4356397, 155,
4356489, 154,
4356579, 153,
4356671, 152,
4356763, 152,
4356855, 153,
4356947, 156,
4357040, 155,
4357130, 154,
4357222, 153,
4357314, 153,
4357406, 154,
4357498, 152,
4357591, 153,
4357683, 152,
4357773, 156,
4357865, 157,
4357957, 158,
4358049, 159,
4358141, 158,
4358234, 161,
4358326, 158,
4358416, 159,
4358508, 159,
4358600, 158,
4358692, 157,
4358785, 158,
4358877, 157,
4358967, 157,
4359059, 177,
4359151, 158,
4359243, 158,
4359335, 158,
4359428, 158,
4359520, 156,
4359610, 158,
4359702, 159,
4359794, 158,
4359886, 158,
4359979, 156,
4360071, 156,
4360163, 156,
4360253, 154,
4360345, 155,
4360437, 156,
4360529, 156,
4360622, 157,
4360714, 155,
4360804, 154,
4360896, 152,
4360988, 155,
4361080, 154,
4361172, 154,
4361265, 154,
4361357, 157,
4361447, 153,
4361539, 152,
4361631, 152,
4361723, 151,
4361816, 152,
4361908, 152,
4361998, 154,
4362090, 156,
4362182, 154,
4362274, 154,
4362366, 154,
4362459, 153,
4362551, 153,
4362641, 153,
4362733, 154,
4362825, 155,
4362917, 154,
4363010, 153,
4363102, 153,
4363194, 154,
4363284, 152,
4363376, 153,
4363468, 152,
4363560, 153,
4363653, 153,
4363745, 152,
4363835, 152,
4363927, 154,
4364019, 151,
4364111, 153,
4364204, 152,
4364296, 153,
4364388, 153,
4364478, 151,
4364570, 151,
4364662, 151,
4364754, 151,
4364847, 152,
4364939, 151,
4365031, 152,
4365121, 151,
4365213, 150,
4365305, 152,
4365398, 153,
4365490, 155,
4365582, 156,
4365672, 156,
4365764, 156,
4365856, 155,
4365948, 156,
4366041, 156,
4366133, 158,
4366225, 157,
4366315, 157,
4366407, 157,
4366499, 158,
4366592, 158,
4366684, 157,
4366776, 157,
4366868, 157,
4366958, 156,
4367050, 154,
4367142, 157,
4367235, 159,
4367327, 156,
4367419, 156,
4367509, 155,
4367601, 156,
4367693, 155,
4367785, 155,
4367878, 156,
4367970, 157,
4368062, 157,
4368152, 157,
4368244, 155,
4368336, 154,
4368429, 153,
4368521, 173,
4368613, 155,
4368705, 156,
4368795, 153,
4368887, 154,
4368979, 153,
4369072, 152,
4369164, 151,
4369256, 150,
4369346, 152,
4369438, 155,
4369530, 152,
4369623, 151,
4369715, 151,
4369807, 152,
4369899, 151,
4369989, 153,
4370081, 153,
4370173, 153,
4370266, 154,
4370358, 151,
4370450, 152,
4370542, 155,
4370632, 155,
4370724, 154,
4370817, 155,
4370909, 153,
4371001, 153,
4371093, 153,
4371185, 154,
4371275, 154,
4371367, 154,
4371460, 152,
4371552, 156,
4371644, 156,
4371736, 155,
4371826, 153,
4371918, 155,
4372011, 153,
4372103, 153,
4372195, 154,
4372287, 154,
4372379, 154,
4372469, 153,
4372561, 153,
4372654, 153,
4372746, 152,
4372838, 151,
4372930, 152,
4373022, 153,
4373112, 153,
4373204, 153,
4373297, 152,
4373389, 152,
4373481, 152,
4373573, 151,
4373663, 154,
4373755, 154,
4373848, 152,
4373940, 152,
4374032, 154,
4374124, 153,
4374216, 153,
4374306, 150,
4374398, 152,
4374491, 152,
4374583, 151,
4374675, 150,
4374767, 152,
4374859, 151,
4374949, 152,
4375042, 152,
4375134, 155,
4375226, 154,
4375318, 154,
4375410, 153,
4375500, 152,
4375592, 152,
4375685, 151,
4375777, 152,
4375869, 154,
4375961, 155,
4376053, 155,
4376143, 152,
4376236, 153,
4376328, 153,
4376420, 154,
4376512, 154,
4376604, 156,
4376696, 158,
4376786, 153,
4376879, 152,
4376971, 154,
4377063, 158,
4377155, 158,
4377247, 158,
4377339, 158,
4377430, 158,
4377522, 160,
4377614, 159,
4377706, 158,
4377798, 159,
4377890, 159,
4377980, 179,
4378073, 160,
4378165, 159,
4378257, 160,
4378349, 158,
4378441, 158,
4378533, 157,
4378624, 158,
4378716, 159,
4378808, 159,
4378900, 159,
4378992, 159,
4379084, 156,
4379176, 158,
4379267, 155,
4379359, 156,
4379451, 157,
4379543, 158,
4379635, 158,
4379727, 157,
4379817, 157,
4379910, 157,
4380002, 156,
4380094, 158,
4380186, 157,
4380278, 156,
4380370, 156,
4380461, 158,
4380553, 158,
4380645, 159,
4380737, 160,
4380829, 161,
4380921, 159,
4381014, 159,
4381104, 159,
4381196, 159,
4381288, 159,
4381380, 160,
4381472, 159,
4381564, 159,
4381655, 159,
4381747, 179,
4381839, 158,
4381931, 160,
4382023, 159,
4382115, 160,
4382208, 160,
4382298, 161,
4382390, 160,
4382482, 160,
4382574, 160,
4382666, 161,
4382758, 160,
4382851, 161,
4382941, 160,
4383033, 161,
4383125, 160,
4383217, 160,
4383309, 159,
4383401, 160,
4383494, 159,
4383584, 159,
4383676, 160,
4383768, 159,
4383860, 157,
4383952, 158,
4384045, 159,
4384135, 161,
4384227, 157,
4384319, 159,
4384411, 158,
4384503, 159,
4384595, 159,
4384688, 157,
4384778, 158,
4384870, 159,
4384962, 158,
4385054, 159,
4385146, 158,
4385239, 159,
4385331, 159,
4385421, 159,
4385513, 158,
4385605, 158,
4385697, 157,
4385789, 158,
4385882, 158,
4385974, 158,
4386064, 159,
4386156, 161,
4386248, 159,
4386340, 160,
4386433, 158,
4386525, 159,
4386615, 158,
4386707, 159,
4386799, 159,
4386891, 159,
4386983, 159,
4387076, 159,
4387168, 159,
4387258, 159,
4387350, 159,
4387442, 159,
4387534, 160,
4387627, 160,
4387719, 162,
4387811, 161,
4387901, 162,
4387993, 162,
4388085, 162,
4388177, 162,
4388270, 162,
4388362, 162,
4388452, 163,
4388544, 161,
4388636, 164,
4388728, 163,
4388820, 164,
4388913, 163,
4389005, 163,
4389095, 164,
4389187, 164,
4389279, 164,
4389371, 164,
4389464, 164,
4389556, 163,
4389648, 163,
4389738, 164,
4389830, 165,
4389922, 164,
4390014, 163,
4390107, 163,
4390199, 163,
4390289, 164,
4390381, 163,
4390473, 163,
4390565, 164,
4390658, 164,
4390750, 164,
4390842, 164,
4390932, 165,
4391024, 163,
4391116, 164,
4391208, 184,
4391301, 165,
4391393, 164,
4391485, 166,
4391575, 164,
4391667, 165,
4391759, 164,
4391852, 164,
4391944, 165,
4392036, 166,
4392128, 165,
4392218, 167,
4392310, 165,
4392402, 164,
4392495, 165,
4392587, 164,
4392679, 164,
4392769, 166,
4392861, 166,
4392953, 165,
4393046, 166,
4393138, 164,
4393230, 165,
4393322, 165,
4393412, 165,
4393504, 166,
4393596, 166,
4393689, 165,
4393781, 165,
4393873, 166,
4393965, 165,
4394055, 165,
4394147, 165,
4394240, 166,
4394332, 166,
4394424, 165,
4394516, 165,
4394608, 166,
4394698, 166,
4394790, 166,
4394883, 164,
4394975, 166,
4395067, 166,
4395159, 166,
4395249, 165,
4395341, 166,
4395433, 166,
4395526, 166,
4395618, 168,
4395710, 168,
4395802, 167,
4395892, 168,
4395984, 167,
4396077, 167,
4396169, 168,
4396261, 167,
4396353, 167,
4396445, 168,
4396535, 167,
4396627, 169,
4396720, 166,
4396812, 166,
4396904, 166,
4396996, 165,
4397086, 165,
4397178, 167,
4397271, 166,
4397363, 167,
4397455, 166,
4397547, 167,
4397639, 165,
4397729, 166,
4397821, 165,
4397914, 166,
4398006, 166,
4398098, 166,
4398190, 165,
4398282, 166,
4398372, 166,
4398465, 165,
4398557, 165,
4398649, 166,
4398741, 165,
4398833, 164,
4398925, 165,
4399015, 166,
4399108, 165,
4399200, 167,
4399292, 165,
4399384, 165,
4399476, 168,
4399566, 165,
4399659, 166,
4399751, 166,
4399843, 167,
4399935, 167,
4400027, 166,
4400119, 166,
4400209, 165,
4400302, 165,
4400394, 165,
4400486, 165,
4400578, 165,
4400670, 190,
4400762, 166,
4400852, 166,
4400945, 165,
4401037, 166,
4401129, 165,
4401221, 165,
4401313, 165,
4401405, 167,
4401496, 166,
4401588, 166,
4401680, 166,
4401772, 167,
4401864, 165,
4401956, 165,
4402046, 165,
4402139, 166,
4402231, 165,
4402323, 166,
4402415, 165,
4402507, 165,
4402599, 165,
4402690, 165,
4402782, 165,
4402874, 165,
4402966, 166,
4403058, 166,
4403150, 166,
4403243, 166,
4403333, 165,
4403425, 166,
4403517, 165,
4403609, 167,
4403701, 165,
4403793, 166,
4403884, 166,
4403976, 167,
4404068, 165,
4404160, 167,
4404252, 165,
4404344, 166,
4404436, 178,
4404527, 166,
4404619, 165,
4404711, 166,
4404803, 165,
4404895, 166,
4404987, 166,
4405080, 165,
4405170, 165,
4405262, 164,
4405354, 166,
4405446, 166,
4405538, 165,
4405630, 167,
4405721, 166,
4405813, 165,
4405905, 166,
4405997, 166,
4406089, 167,
4406181, 168,
4406274, 166,
4406364, 166,
4406456, 166,
4406548, 166,
4406640, 165,
4406732, 167,
4406824, 165,
4406917, 166,
4407007, 166,
4407099, 167,
4407191, 165,
4407283, 166,
4407375, 166,
4407468, 165,
